country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,gdp_per_capita,gdp_variation
ALB,ALBANIA,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,8575.17113446213,
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,1162.12266831735,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,1315.90787834504,3.49857633754958
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,1430.52095516263,3.70741295299126
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,1502.15452905146,1.78848581862876
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,1637.45522773672,5.78431914347561
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,1774.1986904555,4.35005057954673
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,1870.80540291774,1.95772156430283
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,1885.61596607874,-0.78491489086214
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,2025.08159465853,5.19988909437036
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,2281.27598218229,6.56966310620221
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,2771.28310514754,4.75408787044829
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,3203.82884836051,2.94365020209058
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,3823.94032602696,3.80247597845802
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,5065.24523302283,4.448017230153
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,5659.73787773336,0.850760326956035
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,6259.20744498342,-0.496434265598012
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,6659.16546576017,5.40021213659823
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,7711.10232025365,3.58143707090368
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,9516.78283228907,3.09818168407139
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,11322.3543443813,4.10433130354848
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1980,12182.7800196802,1.19869395092054
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1981,10246.4767623188,0.376242526302178
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1982,9950.05926025365,-0.300057811285697
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1983,9900.48559233526,1.83903412863667
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1984,9347.29068412377,3.17898723110042
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1985,9464.11694710857,2.55688360108151
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1986,13511.1520027486,2.24053502601991
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1987,16738.6132825523,1.24649964653931
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1988,17996.9783507619,3.30286370972625
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1989,17829.4609524705,3.09618002591716
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1990,22385.6778250275,4.35163908941117
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1991,23443.3350818536,4.34522002038295
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,26559.8543879632,1.2414639205448
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,25616.6508772405,-1.62216139327764
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,27201.9593555204,2.24233487918841
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,31747.2449398447,1.20751485061683
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,30599.7891048363,0.746098630622868
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,27046.9565464237,1.70589911141528
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,27395.9440608051,2.0807014925002
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,26965.4922773722,2.06412664384568
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,23925.8559901991,2.73801195248046
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,23878.3641471651,1.46570630846026
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,25486.5942008748,-0.395913780536347
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,30711.1022511331,-0.584983669571201
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,34566.7359143735,1.18433272618634
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,35084.4363546269,0.942994646293172
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,36980.3349948954,3.97294891786022
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,42350.9217211489,3.02778240045487
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,46386.3295924799,1.10245964030567
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,42487.2137101496,-5.30552818338693
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,42409.9356994694,4.30644105317714
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,47646.582043143,5.69928313639005
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,44735.5882319701,0.285850062294074
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,47220.0102098851,0.11264382474991
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,48971.0824722599,1.7444639725766
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2015,41911.0109851054,0.776507656994639
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2016,42961.0356905775,1.4722926294875
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2017,45526.5999576533,2.33286593357245
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2018,48874.8595028454,0.813017363676465
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,47623.8656074829,0.76040219441613
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,47379.765194548,-4.17345320848187
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,52265.6541620571,3.6261286867131
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,49686.1154582583,0.641609123670904
DEU,ALEMANIA,,WESTERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,54343.2265084958,
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,0.0,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,3935.41127779609,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,4169.69537103885,-2.50058905847796
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,4940.29696239207,1.01262363185526
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,6151.02717030722,0.905266180764357
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,7139.5745119838,-0.876786144946138
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,7925.41577090452,-5.40568774889164
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,7721.28858646797,-2.53240665067025
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,8167.92286159334,-2.65439397848357
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,9409.50851272793,-3.61402424680732
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,11996.4072860354,-4.53971970772865
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1980,12474.9252919904,-2.00736097927725
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1981,10465.2604643624,-3.85913536256933
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1982,9697.52201994133,-2.91946873272366
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1983,8082.09152017435,-2.74825922222037
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1984,7808.13002713549,-2.32782592052799
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1985,7911.98436223964,-1.30213488514967
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1986,10539.1177869653,-1.05661369805985
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1987,12828.1519430152,1.29670922958218
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1988,14599.0355178798,1.34490703710843
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1989,15714.9265516576,2.33371642842843
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1990,19563.6574722488,-0.119515604880633
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1991,19533.2620668023,-4.81916904530696
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,20099.5352208543,-4.99409016591666
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,15916.8395162087,-5.83663168981438
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,15748.5307503373,0.259838841219207
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,18443.2545197741,3.8829592914651
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,19130.1597151312,4.53197827144704
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,18247.9995651361,7.86067895733267
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,18536.5084282698,2.11836793796665
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,18875.2883698571,3.57945484802578
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,21810.2487431414,3.56776571144128
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,23511.2951475737,7.84516813384302
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,26528.130158144,3.51828473360374
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,34063.5784034776,4.03270748560267
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,39021.1278101878,1.09540001410325
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,40829.801876968,1.18302768739022
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,43467.2109930745,1.95883002800001
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,48336.2283329823,-1.2896115123411
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,49132.515707808,-7.38929878788132
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,43975.0183668093,-5.74648545856505
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,42746.8309526019,1.88988084312282
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,46657.1561173756,3.7495175357235
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,41500.5435791686,-3.80075429834201
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,42470.3161159692,-1.44394540350855
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,44369.659691379,4.52989381717444
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2015,38654.9347203095,3.63079793724701
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2016,40129.8192007698,3.69962046811506
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2017,40672.9943348258,-1.80605703312767
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2018,42819.7745797624,-0.30211930399588
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,41257.8045846483,0.265352820614368
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,37361.0900666982,-12.2238384935431
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,42425.6996756291,6.92704485233561
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,42414.0590092117,7.72123800096536
AND,ANDORRA,,SOUTHERN EUROPE,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,46812.4484486309,
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,0.0,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,0.0,0.0
