country_code;region_name;sub_region_name;intermediate_region;country_name;income_group;year;total_gdp;total_gdp_million;gdp_variation
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2004;23552057679.4994;23552.0576794994;10.9500000059465
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2005;36970900883.8109;36970.9008838109;15.0299999905513
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2006;52381025141.4268;52381.025141426806;11.549999997879
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2007;65266415494.2584;65266.4154942584;14.0100000086059
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2008;88538665084.8634;88538.6650848634;11.1699999942146
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2009;70307196181.6539;70307.1961816539;0.860000002152788
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2010;83799474069.7315;83799.4740697315;4.39837593810763
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2011;111789747670.59;111789.74767058999;3.47205314798103
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2012;128052915766.343;128052.91576634301;8.54210707584141
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2013;132339109040.232;132339.109040232;4.95461303112738
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2014;135966802586.713;135966.802586713;4.82255926962156
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2015;90496420506.5957;90496.4205065957;0.943571561325001
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2016;52761617225.9253;52761.6172259253;-2.58004964404932
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2017;73690154990.7312;73690.1549907312;-0.147212941085755
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2018;79450688259.3664;79450.68825936639;-1.31636168896895
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2019;70897962732.0277;70897.96273202769;-0.702272957616017
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2020;48501561203.5686;48501.561203568606;-5.63821471714934
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2021;66505129987.7235;66505.1299877235;1.19921052145153
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2022;104399746853.401;104399.746853401;3.04472652391918
AGO;AFRICA;SUB-SAHARAN AFRICA;MIDDLE AFRICA;ANGOLA;PAÍSES DE INGRESO MEDIANO BAJO;2023;84824654481.7249;84824.6544817249;1.00128936028298
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1960;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1961;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1962;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1963;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1964;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1965;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1966;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1967;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1968;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1969;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1970;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1971;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1972;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1973;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1974;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1975;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1976;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1977;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1978;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1979;0.0;0.0;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1980;1578102105.26316;1578.10210526316;0.0
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1981;1808177156.17716;1808.17715617716;5.74563529228122
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1982;1861163170.16317;1861.1631701631702;2.94859680118948
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1983;1881412587.41259;1881.41258741259;1.10493826195044
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1984;1857337995.338;1857.3379953380002;-1.25159664405811
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1985;1897050116.55012;1897.05011655012;1.78064395924903
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1986;2097326250.0;2097.32625;5.63724317852112
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1987;2080796250.0;2080.79625;-0.787842654927246
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1988;2051236250.0;2051.23625;-1.42003965566391
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1989;2253090000.0;2253.09;9.83654897187228
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1990;2028553750.0;2028.55375;-9.57564016993415
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1991;1099559027.77778;1099.55902777778;-28.0021416559099
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1992;652174990.837304;652.174990837304;-7.18711091500037
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1993;1185315468.46295;1185.31546846295;9.5594116849315
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1994;1880950864.41311;1880.95086441311;8.30286659699671
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1995;2392764853.42107;2392.7648534210703;13.322333321684
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1996;3199640815.4163;3199.6408154163;9.09999943646361
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1997;2258513974.0968;2258.5139740967998;-10.9199840781391
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1998;2545964540.88383;2545.96454088383;8.82942375839806
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;1999;3212121650.97755;3212.12165097755;12.8908036407763
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2000;3480355258.04122;3480.35525804122;6.94621659244254
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2001;3922100793.5403;3922.1007935403;8.29331263121023
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2002;4348068242.19512;4348.06824219512;4.53652416035675
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2003;5611496257.14231;5611.49625714231;5.52863746491788
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2004;7184685781.51876;7184.6857815187595;5.51466791097914
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2005;8052077248.14638;8052.07724814638;5.52642424695465
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2006;8896075004.63516;8896.07500463516;5.90265903591924
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2007;10677324852.8822;10677.3248528822;5.98325951855567
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2008;12881352893.6855;12881.3528936855;7.50004143020151
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2009;12044205549.6571;12044.205549657101;3.35428934987461
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2010;11926926615.8015;11926.9266158015;3.70693815255319
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2011;12890760315.146;12890.760315146;2.54540614450104
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2012;12319834195.331;12319.834195331;1.4172427999078
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2013;12776224496.9718;12776.2244969718;1.00201754071108
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2014;13228147516.1168;13228.1475161168;1.77444885260394
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2015;11386853113.0189;11386.8531130189;2.21872637517804
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2016;11861199830.8396;11861.1998308396;3.31498068384137
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2017;13019726211.7369;13019.726211736901;3.80259872019053
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2018;15379509891.7196;15379.509891719601;4.01934561695576
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2019;15585105131.0644;15585.1051310644;2.06256753999989
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2020;15241458744.8688;15241.4587448688;-3.31371614712083
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2021;18032010563.7558;18032.010563755797;8.96955339178935
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2022;19017242585.7803;19017.2425857803;4.82668831434437
ALB;EUROPE;SOUTHERN EUROPE;NO DATA;ALBANIA;INGRESO MEDIANO ALTO;2023;23547179830.4413;23547.1798304413;3.93662525742167
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1960;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1961;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1962;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1963;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1964;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1965;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1966;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1967;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1968;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1969;0.0;0.0;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1970;78617711.0965325;78.61771109653249;0.0
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1971;89406608.1458151;89.4066081458151;4.64946535556467
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1972;113414397.365635;113.414397365635;8.14974352749283
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1973;150841639.297444;150.84163929744398;7.78846724532318
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1974;186557081.998137;186.557081998137;5.61878962739297
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1975;220112572.205331;220.112572205331;0.54220566972954
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1976;227283850.831271;227.283850831271;3.30378705328451
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1977;253997897.226968;253.99789722696798;2.83857556906837
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1978;308020261.164149;308.02026116414896;1.46300016981581
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1979;411548748.354729;411.548748354729;0.0415572233591206
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1980;446377776.798001;446.377776798001;2.20872761148199
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1981;388983266.199886;388.98326619988603;-0.132474492519691
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1982;375914743.581006;375.914743581006;1.2464611381716
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1983;327850042.515872;327.850042515872;1.77011827083456
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1984;330073080.637098;330.07308063709803;1.7846866722919
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1985;346742714.675152;346.742714675152;2.32143303428465
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1986;481996012.869071;481.996012869071;3.25332182847531
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1987;611299924.540506;611.299924540506;5.54712216113352
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1988;721425939.15155;721.4259391515501;5.09432619448408
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1989;795489582.04491;795.48958204491;4.82703427244309
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1990;1028989692.06787;1028.98969206787;3.78138754899436
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1991;1106891361.53948;1106.89136153948;2.54600353080194
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1992;1209992020.29543;1209.99202029543;0.929214040125956
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1993;1007090269.86956;1007.09026986956;-1.03148438999895
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1994;1017544068.8408;1017.5440688408;2.3831822482118
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1995;1178745282.8678;1178.7452828678;2.75750161326249
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1996;1224024139.21295;1224.02413921295;4.64973866754707
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1997;1180645571.8643;1180.6455718643;9.06767205144135
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1998;1211953994.05714;1211.95399405714;3.19479339289236
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;1999;1240295198.78331;1240.2951987833098;4.0990789217793
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2000;1432606188.69324;1432.60618869324;3.52836236122388
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2001;1548265808.05802;1548.2658080580202;8.11935772169949
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2002;1764279824.29752;1764.27982429752;4.54636221364653
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2003;2366941808.94404;2366.9418089440396;8.69420371612468
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2004;2900245324.49221;2900.24532449221;8.13567633837351
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2005;3161084091.11674;3161.08409111674;5.39779598500422
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2006;3459337986.88383;3459.33798688383;4.80868869916921
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2007;3957625367.21959;3957.6253672195903;1.55318814103222
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2008;4102319399.02343;4102.3193990234295;-5.55918636850581
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2009;3688976340.7549;3688.9763407549;-5.30284654348291
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2010;3449925738.86069;3449.92573886069;-1.97495799965345
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2011;3629133574.27783;3629.13357427783;-0.0080697534113909
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2012;3188652765.36184;3188.6527653618396;-4.97444371853503
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2013;3193512950.02419;3193.51295002419;-3.54759651549344
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2014;3271685596.66321;3271.6855966632097;2.50446552114518
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2015;2789881258.50362;2789.8812585036203;1.43414039522716
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2016;2896610479.73077;2896.6104797307703;3.70967806978986
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2017;3000162081.11976;3000.16208111976;0.346071889630295
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2018;3218419896.9641;3218.4198969640997;1.58876549046354
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2019;3155149347.80639;3155.14934780639;2.01554763848308
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2020;2891001149.3611;2891.0011493611;-11.1839399355384
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2021;3324647529.381;3324.647529381;8.28677879049404
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2022;3380612573.32922;3380.6125733292197;9.56461225648184
AND;EUROPE;SOUTHERN EUROPE;NO DATA;ANDORRA;INGRESO ALTO;2023;3785067331.7625;3785.0673317624996;2.58355480961319
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1960;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1961;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1962;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1963;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1964;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1965;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1966;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1967;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1968;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1969;0.0;0.0;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1970;685986701.316701;685.9867013167011;0.0
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1971;939893599.634201;939.893599634201;36.612377853309
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1972;1415086929.3006;1415.0869293006;39.0796375886666
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1973;4231243615.86089;4231.24361586089;76.6201550367608
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1974;11651505689.4244;11651.5056894244;14.4980412677649
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1975;14720728248.5355;14720.728248535499;6.22740138862785
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1976;19213158778.7928;19213.1587787928;16.52685650611
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1977;24871775164.6043;24871.7751646043;21.4393301703121
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1978;23775764224.6832;23775.7642246832;-1.58960331985861
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1979;31225659620.9951;31225.6596209951;20.9235730768488
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1980;43599160050.3322;43599.1600503322;23.8747749106529
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1981;49333424135.1131;49333.4241351131;4.65917667398332
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1982;46622718605.2847;46622.718605284696;-6.7193161856808
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1983;42803323345.1376;42803.32334513761;-4.74582069985286
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1984;41807954235.903;41807.954235903;4.01695127951223
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1985;40603650231.5445;40603.6502315445;-3.59447651738608
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1986;33943612094.7971;33943.6120947971;-14.9581365646216
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1987;36384908744.2114;36384.9087442114;3.38198170911019
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1988;36275674203.2144;36275.6742032144;-2.61890770379125
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1989;41464995913.9199;41464.9959139199;12.337891282123
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1990;50701443748.2975;50701.4437482975;18.3279855336306
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1991;51552165622.4462;51552.1656224462;0.860081947717788
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1992;54239171887.769;54239.171887769;3.34494485849439
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1993;55625170253.337;55625.170253337;1.26119094566637
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1994;59305093979.842;59305.093979842;6.89614855343777
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1995;65743666575.8649;65743.6665758649;6.68788645972637
ARE;ASIA;WESTERN ASIA;NO DATA;UNITED ARAB EMIRATES;INGRESO ALTO;1996;73571233996.1863;73571.23399618629;5.79840406919965
